证券代码,证券简称,一致预测营业收入(FY1),一致预测净利润(FY1),一致预测ROE(FY1),一致预测每股净资产(FY1),每股收益EPS-基本,净资产收益率ROE(平均),总资产报酬率ROA,资产负债率,流动比率,总资产(同比增长率),营业收入(同比增长率),销售毛利率,每股净资产BPS,营业利润,长期借款,短期借款,营业收入,报告期,下一期营收
300316.SZ,晶盛机电,3336449500,696383810,16.5744,3.255,0.56,14.8952,10.202,36.9397,2.0459,40.4885,53.2463,39.3725,3.7617,616563022.1,42000000,175580000,2262312799,一季,2488091176
300326.SZ,凯利泰,947500000,246000000,11.2,3.1489,0.2732,9.5304,8.736,24.6585,2.6517,12.9889,49.5841,55.5325,2.8999,225736433.7,61946200,182998328,927791378.8,一季,913169264.9
300347.SZ,泰格医药,2239747619,436903333,15.6668,5.7535,0.76,14.918,13.118,24.6104,1.7015,59.9837,33.1578,44.9294,5.2771,461561963.2,16069648.28,414841668.3,1892610174,一季,2065540242
300383.SZ,光环新网,6509636471,705534222,9.8394,4.9409,0.4,8.4928,7.6328,35.2757,2.1446,19.0491,54.3271,20.023,4.5418,698381742,1509925656,80000000,5347369042,一季,5563589814
300388.SZ,国祯环保,3873778947,295351674,13.6653,6.8284,0.6,9.3416,4.9536,72.2246,0.9902,44.873,87.5241,24.1615,6.0514,236124700,2233791846,736952300,2449789953,一季,3152041312
300398.SZ,飞凯材料,1600617222,312256667,15.0947,4.9201,0.68,15.0036,11.7024,32.3565,1.4618,145.3339,226.6374,46.6672,4.6717,322776673.6,61054034.98,420815994.2,1439580057,一季,1485232619
300415.SZ,伊之密,2522500526,331888947,25.0079,3.1512,0.44,18.0224,11.5984,55.6331,1.2648,32.7155,14.5638,36.4119,2.5875,249064532.1,123512222.7,447286153,1888190745,一季,2227931270
300422.SZ,博世科,2699324000,277132962,19.3372,4.0635,0.68,20.3384,8.3552,69.1123,0.9397,68.6543,140.8151,30.4925,3.4348,284948950.4,874010000,714924400,2078105774,一季,2296875032
300433.SZ,蓝思科技,33165547059,3207727647,16.8156,7.5593,0.1672,2.616,4.4164,51.3252,1.0886,28.2704,9.393,27.4956,6.0727,430364533.7,2221501200,4232075568,17977410860,一季,21786827623
300437.SZ,清水源,2281070000,249805000,18.17,6.6199,0.9156,16.3688,11.2424,55.5657,1.2966,107.3562,165.0693,37.8497,5.712,312427882.6,338732666.4,482061048.2,1318587277,一季,1532707604
300438.SZ,鹏辉能源,3187000000,366000000,15.4,8.3555,1.04,14.508,10.2744,47.1802,1.5849,36.0067,32.9279,22.2646,7.3434,357714190.3,38373669.74,180000000,1554077249,一季,1923384834
300456.SZ,赛微电子,817500000,109360000,4.2,10.2055,0.1332,1.7708,1.9752,43.8562,1.341,64.4204,23.1029,37.7461,7.3516,46974813.48,147915852.9,836774461.6,562331684.1,一季,698285848
300457.SZ,赢合科技,2361223846,333883077,20.0562,4.646,0.76,18.726,9.2412,64.0095,1.1673,34.5996,59.1747,37.424,4.1848,281960020.5,64987800,523690000,1542390879,一季,1982457831
300496.SZ,中科创达,1470750000,187500000,13.025,3.5272,0.376,11.9936,8.0076,43.0117,1.6813,-7.513,26.3704,44.5404,3.1679,149473953.8,163398028.2,389617082.5,1124222335,一季,1156265084
300511.SZ,雪榕生物,2048120000,248132500,15.1025,3.7848,1.96,31.0332,13.5328,59.4891,0.399,45.1807,106.3549,27.9007,6.5794,447905666.3,833231324.9,699000000,2167342981,一季,1614578584
600011.SH,华能国际,1.59069E+11,4539272143,5.7364,5.1418,0.32,6.4048,5.0288,75.3402,0.3702,1.8771,15.1118,13.4855,4.7098,9317825972,1.14664E+11,66044209682,1.73023E+11,一季,1.6481E+11
600019.SH,宝钢股份,3.12533E+11,23035304783,13.189,8.0403,0.92,12.0344,8.1364,49.1619,0.859,-4.1835,-6.7993,16.3478,7.5998,27944873921,817648016.4,63337198827,2.69815E+11,一季,2.97068E+11
600023.SH,浙能电力,55438360000,5412286667,8.476,4.7,0.16,3.7588,3.8068,38.1054,1.3407,5.0643,17.6878,6.3964,4.4954,3010663479,23335397775,6710000000,51650779774,一季,55542337449
600026.SH,中远海能,9965333333,1186333333,4.1067,7.2066,-0.0844,-1.2244,1.3024,52.1874,0.9112,-0.3317,-9.8733,9.9949,6.8298,-158401200,16532220818,2257785533,9606540245,一季,10233083910
600027.SH,华电国际,82336630909,1939452727,4.4444,4.3914,0.28,6.5296,4.3484,73.9454,0.3468,5.1741,17.5977,12.001,4.304,4158848000,68553966000,25600636000,89887152000,一季,83073692000
600028.SH,中国石化,2.63673E+12,74575635714,9.6372,6.6638,0.62,10.194,8.0732,44.2098,0.9839,6.3296,6.7102,19.3115,6.16,1.2596E+11,71724000000,57358000000,2.485E+12,一季,2.6005E+12
600029.SH,南方航空,1.48871E+11,8070936842,14.0376,5.8124,1,19.8624,5.7124,70.0784,0.2452,8.8527,10.0991,14.4659,5.241,13964000000,6897000000,18514000000,1.36404E+11,一季,1.3511E+11
600031.SH,三一重工,48968322222,4104835382,14.4675,3.7839,0.7824,22.714,14.8044,55.7063,1.5948,4.9252,29.6705,31.9152,3.4995,7359716000,3843994000,2754777000,48635820000,一季,56247646000
600038.SH,中直股份,14148258750,560536471,7.322,12.8637,0.4796,3.8868,1.6628,65.0721,1.365,6.0905,2.5441,14.175,12.4263,355397813.7,62112000,290000000,8564097380,一季,10718762013
600039.SH,四川路桥,40429810000,1432140000,10.2175,3.8875,0.1272,3.5028,2.7116,79.4604,1.0201,13.5539,18.961,11.0593,3.634,573622779.6,25280178622,4266500000,19735911569,一季,30947658936
600048.SH,保利地产,1.91799E+11,19955727326,16.98,10.8998,0.64,7.0108,2.5912,78.4473,1.8464,48.4513,12.4079,39.7933,8.805,15038893863,1.81755E+11,3157939223,80500947936,一季,1.19028E+11
600050.SH,中国联通,2.89402E+11,3452311333,2.5629,4.4958,0.172,3.8224,2.9424,45.89,0.3967,-4.6373,8.5934,26.4479,4.4189,15374821820,3411052380,25237845788,2.9974E+11,一季,2.9821E+11
600060.SH,海信视像,36806125000,1336191250,9.1967,11.1898,0.868,8.1272,6.2568,38.3155,2.4594,14.1486,16.5447,15.1616,10.7982,1460965291,426500000,480000000,31245759255,一季,28024516598
600085.SH,同仁堂,14880473333,1128708333,11.5,7.8148,0.924,14.8176,13.8,29.5773,3.2904,9.939,-0.0877,48.1419,6.3372,2615489871,129866096.4,331300000,14657595325,一季,14534051728
600089.SH,特变电工,41926098000,2560370000,8.324,8.384,0.5396,6.7708,5.1336,60.4161,1.3171,11.7263,-1.97,23.1472,7.6249,3136496722,12761939860,8530919885,32026617094,一季,37211126910
600096.SH,云天化,59285000000,132000000,3.5,2.85,0.1552,5.584,4.4276,92.1977,0.6485,-1.1732,-37.3704,17.164,2.8089,577260598.5,4862681933,24761343643,40581555602,一季,46333998976
600104.SH,上汽集团,9.26786E+11,37731609474,15.7888,21.8532,3.324,16.8932,8.9704,61.7423,1.0459,18.8498,21.5792,13.069,20.0576,62521429341,7407433345,26553725578,9.3941E+11,一季,9.14357E+11
600115.SH,东方航空,1.18197E+11,7413219231,12.46,4.2527,0.5484,14.6228,4.0464,74.0759,0.2339,8.3303,9.0357,11.9239,3.8282,10320000000,7624000000,24300000000,1.07012E+11,一季,1.08844E+11
600123.SH,兰花科创,8406120000,850520000,8.128,9.1121,0.6832,8.2112,5.5236,57.0324,0.4096,-2.9594,-1.209,40.3998,8.4243,962474947.5,1884265886,5509523228,6793445898,一季,8155164414
600136.SH,当代文体,2507222000,338493859,8.964,7.0916,0.452,8.6568,6.8964,53.668,2.4368,55.288,264.9991,47.613,5.265,277699572,403856000,1122824658,1157409294,一季,1745527944
600138.SH,中青旅,11715795200,676853704,11.1155,8.7586,0.546,7.0072,6.3616,39.6187,1.2656,14.35,22.8167,23.4639,7.8582,734078789,549897645.4,1985718393,10029396918,一季,11133948337
600141.SH,兴发集团,17654883077,535357692,8.4377,8.8285,0.432,4.2132,5.8864,64.7859,0.5237,11.7559,6.371,14.6879,10.7878,806272525.3,3061699921,5863310049,16362490771,一季,18787202822
600143.SH,金发科技,26522510000,818676000,7.724,3.925,0.2732,7.418,6.15,51.4654,1.5619,-7.9194,2.7526,14.5186,3.7156,898956882.4,391592256.6,3573705805,22149494918,一季,23915412018
600153.SH,建发股份,2.48068E+11,3970828182,15.874,9.6544,0.8,9.7268,2.1536,78.3685,1.6217,38.0672,24.7367,4.9782,8.5275,3597543783,28842534672,18730599394,1.9453E+11,一季,2.3116E+11
600170.SH,上海建工,1.5271E+11,2992680000,10.7533,3.1299,0.24,7.8488,2.856,83.7973,1.2592,13.7616,16.4396,11.553,2.7276,3876268669,31597764746,3633580873,1.24302E+11,一季,1.56581E+11
600176.SH,中国巨石,10353685455,2810296818,19.369,4.2367,0.8456,19.4148,13.7228,49.0567,0.9129,6.2444,34.1671,45.274,4.4444,2914060061,2280150520,4374096840,9979379158,一季,10035739037
600183.SH,生益科技,12287233750,1281096250,19.0357,3.2329,0.68,16.2472,10.7476,47.8106,2.2163,27.7562,18.8653,20.5042,4.0876,1234732979,748171212,1039060930,11313085797,一季,11617810856
600188.SH,兖州煤业,1.67177E+11,9340490040,15.585,11.6825,1.814,15.3552,9.0904,58.0072,1.2042,31.9267,-18.786,23.193,9.5279,14131820000,34098519000,10766387000,1.29335E+11,一季,1.52616E+11
600196.SH,复星医药,22684607500,3691065833,12.8217,11.8224,1.12,11.0188,7.436,51.532,0.9264,34.5997,47.3849,57.5933,10.3865,3874256532,5085105881,11153305268,22876812255,一季,23717999134
600208.SH,新湖中宝,20867930000,4871296000,13.108,4.3524,0.368,9.648,4.4884,74.2393,2.293,7.1986,94.316,35.1127,3.8521,3936911794,34683947555,2065040739,11942563444,一季,11182635350
600217.SH,中再资环,2937700000,305150000,14.3338,1.532,0.1688,13.7096,9.7704,62.0601,1.8307,30.8561,34.707,45.8887,1.2535,314511502.5,141000000,1503950000,1829464996,一季,2236226306
600219.SH,南山铝业,19688518000,2028280000,5.914,3.712,0.12,3.6208,4.2416,24.075,2.1191,6.2281,31.6251,19.1545,3.5638,1711845562,306133700,2297895115,18258208615,一季,19355327631
600236.SH,桂冠电力,9160625000,2774000000,18.0333,2.5899,0.44,16.8872,11.166,55.9969,0.6088,-3.5512,21.3629,57.8109,2.5612,3633446114,16916249772,990000000,8754196325,一季,9504876053
600256.SH,广汇能源,10494537500,1466932500,9.1125,2.4151,0.406,17.8592,8.8068,67.4209,0.2723,5.4311,196.0477,36.6832,2.3204,2855867031,9205603299,4786514430,13241876827,一季,11970457905
600258.SH,首旅酒店,9076369565,872864400,10.6355,8.5423,0.3696,4.0872,4.7756,53.2759,0.5504,-3.3134,0.6212,94.5284,9.0917,614820942.3,3093000000,670000000,7697843869,一季,8004726485
600282.SH,南钢股份,40876334286,3968660714,26.0914,3.5022,0.9144,33.3256,15.8664,59.0031,0.744,6.5991,21.9008,19.8317,2.8622,5729198135,786012500,4877141385,41475645254,一季,43244665040
600297.SH,广汇汽车,1.89313E+11,4832879286,12.5336,4.8288,0.56,12.4376,6.668,63.6639,1.1401,11.1281,20.3213,10.4791,4.3585,6605142863,13949919779,16178016522,1.57875E+11,一季,1.56299E+11
600298.SH,安琪酵母,6789741364,1095019452,23.3156,5.8942,1.3464,28.0152,16.806,46.9502,1.2439,11.9722,14.9043,36.7307,4.9474,1174722641,1227048200,1386374500,6521288895,一季,6653522813
600305.SH,恒顺醋业,1738454375,273445625,13.8354,2.5836,0.3932,12.9544,11.264,26.7365,1.7986,13.3923,8.2072,40.2386,3.0849,274933510,53140000,81000000,1598659553,一季,1609619286
600309.SH,万华化学,61689109600,13352003571,34.2113,13.801,5.2,52.534,32.8612,53.6637,0.89,16.6999,23.5746,43.0297,9.7715,20752943590,6456812857,14803562892,54407654058,一季,60108349278
600325.SH,华发股份,24765738571,2090915714,13.26,8.7298,1.12,19.3148,1.7348,84.6675,1.96,30.2895,-62.259,27.0422,5.7832,2407903253,40578614585,11685139994,6353264761,一季,18858723050
600337.SH,美克家居,5453433333,497208889,9.4589,2.9694,0.16,5.0748,5.3196,31.1396,2.4594,31.1866,32.6938,55.2111,2.769,312817546.8,411000000,293171940.1,4057090887,一季,5051682388
600340.SH,华夏幸福,81729735789,11637198907,27.4539,15.148,2.96,24.0952,4.0184,81.3211,1.5464,33.9812,21.4793,59.9811,10.0954,13682834390,39692387491,2946482250,37938765043,一季,69948655882
600346.SH,恒力石化,54750296250,3593482353,18.6413,4.2101,1.12,32.288,10.8496,72.4324,0.5951,265.7144,32.9699,15.478,4.4412,4642466183,10037871130,26812648665,46337733063,一季,52904511909
600348.SH,阳泉煤业,29809644444,1981955556,12.2763,6.795,0.84,13.064,8.022,60.84,0.5755,1.195,5.9136,18.0898,6.5184,2785075771,975790285,7518491800,32158734316,一季,33634580546
600352.SH,浙江龙盛,18755026316,3795210000,18.8028,6.1717,0.9548,17.9952,9.4364,59.5689,2.632,14.1956,7.4146,42.6634,5.4035,4035253626,10330988811,5774365728,16925460643,一季,18335543781
600362.SH,江西铜业,2.2992E+11,3174800687,6.5036,14.3868,0.88,6.3948,4.4544,46.0445,1.5283,4.9102,13.2653,3.1881,13.9453,3831239148,2208750000,19191159011,2.02446E+11,一季,2.09011E+11
600372.SH,中航电子,7725826667,609933333,8.2375,4.201,-0.1356,-3.3636,-0.5,64.3992,1.6619,18.107,-0.8278,28.6723,3.7629,-332958289.8,1605420608,3467877207,3609447369,一季,5945698681
600376.SH,首开股份,43350671429,2680000000,8.8886,11.7014,0.35,4.4168,1.3072,81.4352,2.0972,36.546,46.2802,19.7842,8.4905,1914642098,70793291413,1349089000,24598322131,一季,35090870640
600377.SH,宁沪高速,10099750000,3902737620,15.73,5.0233,0.8076,16.4904,13.4492,37.2379,0.5594,21.7946,22.9517,54.006,5.126,5443629968,4963340331,4040000000,11290300400,一季,10283559668
600383.SH,金地集团,56278584444,8082076667,17.2429,11.1579,0.96,10.6424,2.5016,74.03,1.6635,37.5634,17.714,34.2044,9.1827,5607989952,21824333751,2431471193,27210247695,一季,29858772274
600388.SH,龙净环保,9030864000,808296250,15.598,4.9628,0.36,8.1716,3.5988,69.3067,1.3183,2.5183,5.8098,25.4045,4.321,457212475.1,1053267.5,900000000,4837911360,一季,6484918383
600392.SH,盛和资源,7452115714,574860000,10.935,4.0197,0.2276,6.1312,5.8196,41.1506,2.478,2.6227,47.0336,13.9928,3.7366,392648597.8,397000000,908766963,5489119656,一季,6644002096
600409.SH,三友化工,21840946000,2228669000,18.76,5.7905,0.8488,17.1304,10.3476,54.0429,0.7895,11.687,-7.71,25.2818,5.0613,2236077091,1513850000,3788949925,18903751812,一季,19975772419
600428.SH,中远海特,7095285714,349644286,3.5429,4.6029,0.036,0.832,1.9024,53.8675,0.8009,-2.7354,1.229,13.5674,4.3845,114513002.4,6396076346,90000000,6492481155,一季,6800927887
600438.SH,通威股份,31108844706,2539195294,16.4713,4.0048,0.33,9.4968,6.8408,48.5426,0.8401,18.2523,24.045,18.334,3.5156,1524682982,1453901822,3744738089,20885153328,一季,24921339258
600459.SH,贵研铂业,19532000000,163585000,7.825,6.1616,0.32,4.084,4.5472,63.5727,1.6603,35.3462,0.0124,3.2319,7.5065,127632989.6,650000000,2023903000,15411310280,一季,17408312878
600461.SH,洪城水业,4420120000,324980000,9.94,4.452,0.48,11.3484,9.048,57.396,0.6348,11.4376,47.6031,24.4019,4.1816,661446888.7,982057805.4,1379500000,4310488816,一季,4493589075
600466.SH,蓝光发展,37413716154,2282532212,15.9983,4.8706,0.3972,7.9632,1.6192,79.9887,1.6599,26.6562,0.6206,32.1629,4.7816,1512481484,15634174794,4934330000,13303645876,一季,16017228384
600483.SH,福能股份,8400205556,1125867918,10.5378,6.8801,0.56,7.9508,5.4376,49.8855,1.4875,29.2211,53.2769,13.5004,6.9091,758492635.6,8009949670,900000000,6862564114,一季,7672488353
600487.SH,亨通光电,34180544545,3069116282,24.5418,6.6517,1.4172,18.4588,8.9924,60.4896,1.3466,35.8649,38.2411,21.1207,7.7453,2234887972,995527677.3,5745785173,25310002578,一季,30543618893
600489.SH,中金黄金,35713000000,421536667,3.05,3.9899,0.08,1.7136,3.4636,59.7665,0.9933,-3.9457,-12.6009,11.1049,3.9282,673607099.6,6005007755,7698030811,28072202760,一季,32205461360
600491.SH,龙元建设,24828091250,975552500,12.2538,5.4632,0.68,14.4,3.7768,82.345,1.0891,37.8326,36.1087,9.643,4.8553,1201290718,6152340849,3159520317,21592971076,一季,20768235346
600497.SH,驰宏锌锗,20397931111,1433286872,9.7483,2.5724,0.318,11.5588,8.7616,48.2057,0.5209,-0.6654,5.9062,19.578,2.7942,2127256824,5040524103,3793963738,19629406613,一季,20682315262
600498.SH,烽火通信,25452709524,1006949583,9.9463,9.442,0.52,5.806,2.656,62.4922,1.4919,11.6131,20.6318,28.0013,8.6715,624689833.4,1520000000,2333009131,16993096450,一季,22387241299
600499.SH,科达制造,7202430000,804323333,13.8683,3.7457,0.452,12.9148,8.0756,54.224,1.3335,46.5475,4.2231,22.7003,3.5583,865942796.1,1418874300,1618851588,6124455397,一季,6034756395
600502.SH,安徽建工,42781808000,950952000,12.766,4.2662,0.32,5.5316,1.6892,84.9222,1.2471,235.2999,10.6453,7.6446,4.3952,628502030.7,12280233412,5952159449,29531743104,一季,32619934062
600522.SH,中天科技,33441040000,2377296000,12.23,6.3419,0.584,10.0732,9.1712,35.5989,2.2675,16.6933,22.7608,17.0135,5.8535,2126683815,980000000,1875003616,26483983808,一季,31411283011
600535.SH,天士力,18464997000,1596106190,16.2153,6.6291,1.3752,16.8092,10.164,58.5356,1.5553,26.7158,18.0629,34.3304,8.3545,1822819936,1611103134,6109023843,15809400829,一季,16951892686
600546.SH,山煤国际,46173740000,667980000,12.186,2.7197,0.08,2.6456,4.892,80.1949,0.8253,4.3889,-3.3081,10.4931,2.5061,1247951140,9621695456,12147983715,41259259462,一季,41558721594
600547.SH,山东黄金,53361215556,1487571861,8.4389,9.6125,0.76,8.4096,6.4736,58.3237,0.5974,42.1878,41.5758,8.5443,8.9745,2071974071,6174033200,1235067000,56665266150,一季,52037130884
600567.SH,山鹰纸业,23757200000,2566288333,19.6287,3.3107,0.528,22.6928,12.526,64.4903,0.6585,45.5631,60.5985,21.2661,2.4012,2870218940,2338217894,6697785405,21675627139,一季,23908025155
600580.SH,卧龙电驱,11493401429,648624286,10.3371,4.8625,0.2296,5.178,4.4316,62.8483,1.217,0.8288,10.6773,24.8573,4.468,440057751.3,2242972903,3055318395,9878803521,一季,10770471168
600584.SH,长电科技,28643000833,886177692,9.9622,6.7613,0.016,0.2256,3.1852,68.7901,0.6165,1.5785,9.2722,12.2647,6.7398,43987520.08,3836774976,3714304645,21961899934,一季,22605459725
600585.SH,海螺水泥,89299288000,20957287706,20.2057,19.8298,3.6064,20.8288,20.6728,22.0923,2.582,11.7605,37.5948,41.2523,17.759,24766767220,4368568418,827519838,75066087996,一季,91484494308
600597.SH,光明乳业,23596350000,705751250,12.0257,4.7904,0.4364,9.7732,7.6644,57.8406,0.8966,1.7882,-4.976,34.3019,4.555,1260714952,389963715,2883902667,20396585324,一季,21142044676
600606.SH,绿地控股,3.56713E+11,11117534358,17.0744,5.8766,1.16,21.7088,2.6648,88.6736,1.3267,14.8823,27.2096,14.5487,5.2662,21643388364,1.49808E+11,18827741185,2.99008E+11,一季,3.15774E+11
600643.SH,爱建集团,2784674444,1121844444,11.908,6.0768,0.456,8.8764,6.5372,50.2265,0.9874,16.6379,34.5311,34.1635,5.5052,1008527063,2422787670,3352261500,523793816.8,一季,539725554.1
600655.SH,豫园股份,36610400000,2712172500,11.7575,6.7847,0.608,7.8272,6.406,56.3821,1.0375,12.1704,3.0021,15.4318,7.8021,1099176158,3401736628,3000000000,22577678533,一季,19779473500
600660.SH,福耀玻璃,21292917368,3669233158,17.6588,8.3305,0.88,11.734,11.8332,42.0366,1.5066,9.8701,13.1085,41.9154,7.7165,2788915788,1738000000,6939211500,18991368404,一季,20170349108
600663.SH,陆家嘴,10913480000,3506043333,18.13,6.04,0.8156,18.7428,9.4604,73.1676,1.0823,-2.5846,-49.0853,54.8139,4.4446,6171566112,12379877194,11175600000,5185625027,一季,13221892659
600667.SH,太极实业,15042300000,603200000,9.1,3.15,0.16,5.1956,4.1904,63.4845,1.1761,3.2637,61.1132,11.9214,2.894,478286151.3,1210966300,1980279930,14172330357,一季,15367685027
600674.SH,川投能源,872727143,3507772857,14.72,5.7605,0.76,14.516,12.3656,24.2434,0.427,13.3799,2.1309,65.8251,5.2939,3464300069,900000000,3410000000,871702612.8,一季,676089714.4
600690.SH,海尔智家,1.84645E+11,8225996875,21.2825,5.9213,1.3,23.9668,8.8776,68.3858,1.1381,14.4847,13.0063,28.6152,5.4849,11293721552,13613417306,11114536392,1.70621E+11,一季,1.77183E+11
600699.SH,均胜电子,40877808235,956834302,6.9846,14.4716,0.12,0.99,3.5472,63.1708,1.2058,12.9902,7.0271,17.1441,13.1114,565325960.5,6399376381,4842576261,27939523568,一季,45267872025
600704.SH,物产中大,3.04189E+11,2635133333,11.3567,5.4667,0.716,14.976,7.6892,71.906,0.9782,2.3752,-6.7883,3.2538,4.2979,5423145159,626537611,17979431940,2.16968E+11,一季,2.61651E+11
600705.SH,中航资本,13343718750,3474696356,12.6975,3.0625,0.36,13.3796,2.6276,87.1996,0.8286,51.6105,41.2856,43.8972,2.6864,5424856385,22548434543,21052090241,5882813570,一季,6499122788
600717.SH,天津港,14956500000,787495000,4.845,9.76,0.56,5.884,6.4832,41.4487,0.9957,8.714,-20.66,19.0166,9.4322,1972616399,5517987624,1450050000,11033719411,一季,11860662794
600740.SH,山西焦化,6329066000,1541976288,22.2378,4.2718,0.96,25.4688,11.2164,49.7433,0.6835,71.8696,49.2934,8.0597,6.0446,721291380.6,751200000,1417000000,7207660190,一季,7016034114
600741.SH,华域汽车,1.58735E+11,7748382353,17.0965,14.7529,3.692,27.3436,12.584,59.2306,1.1526,17.5285,18.3702,13.0587,13.9227,14330070039,843653907.6,5307290496,1.60994E+11,一季,1.63253E+11
600754.SH,锦江酒店,14652932609,1123425083,8.1424,14.7366,0.9624,7.2544,3.5684,68.0813,1.7152,-3.2419,14.4825,89.6536,12.9737,1034372931,19208578985,1016157802,13003434733,一季,13878698297
600785.SH,新华百货,7931000000,132000000,6.37,9.22,1.72,19.0612,10.3392,59.9774,0.7094,13.6827,7.1106,20.21,9.2415,439564285.4,100000000,250000000,9040983710,一季,7906872164
